89	961
90	391
90	893
90	929
90	946
91	313
91	744
91	960
91	999
92	650
92	692
92	925
92	964
93	739
93	887
93	958
93	993
94	540
94	775
94	939
94	993
95	459
95	686
95	903
95	966
96	426
96	507
96	756
96	946
97	830
97	986
97	995
97	997
98	498
98	986
98	995
98	997
99	582
99	898
99	962
99	989
100	663
100	782
100	942
100	946
101	804
101	887
101	933
101	969
102	665
102	862
102	955
102	973
103	502
103	600
103	940
103	947
104	65
104	390
104	751
104	984
105	150
105	891
105	903
105	966
106	323
106	534
106	981
106	985
107	316
107	643
107	845
107	901
108	785
108	915
108	960
108	969
109	751
109	826
109	834
109	953
110	114
110	410
110	935
110	973
111	937
111	986
111	995
111	997
112	756
112	946
112	959
112	988
113	307
113	745
113	860
113	930
114	110
114	259
114	906
114	907
115	841
115	893
115	946
115	990
116	839
116	956
116	967
116	989
117	30
117	968
117	977
117	982
118	503
118	624
118	946
118	965
119	798
119	952
119	972
119	992
120	531
120	740
120	762
120	817
121	49
121	264
121	272
121	990
122	721
122	896
122	900
122	962
123	153
123	403
123	971
123	987
124	599
124	746
124	901
124	964
125	17
125	719
125	755
125	946
126	588
126	735
126	919
126	994
127	724
127	932
127	992
127	993
128	75
128	258
128	897
128	992
129	160
129	914
129	930
129	949
130	504
130	972
130	992
130	993
131	284
131	315
131	423
131	915
132	722
132	848
132	977
132	1000
133	775
133	905
133	932
133	998
134	924
134	943
134	965
134	989
135	626
135	842
135	980
135	997
136	835
136	888
136	910
136	994
137	727
137	892
137	981
137	985
138	582
138	762
138	817
138	978
139	505
139	726
139	734
139	942
140	365
140	873
140	942
140	956
141	777
141	904
141	942
141	951
142	198
142	724
142	835
142	888
143	619
143	775
143	816
143	993
144	176
144	482
144	736
144	820
145	569
145	945
145	960
145	969
146	719
146	750
146	969
146	999
147	568
147	714
147	861
147	980
148	562
148	703
148	749
148	751
149	263
149	796
149	876
149	903
150	105
150	243
150	408
150	876
151	785
151	798
151	956
151	996
152	4
152	774
152	923
152	999
153	123
153	216
153	941
153	998
154	848
154	854
154	975
154	1000
155	351
155	859
155	970
155	978
156	764
156	863
156	921
156	949
157	434
157	730
157	920
157	962
158	528
158	826
158	948
158	964
159	266
159	677
159	814
159	980
160	129
160	459
160	892
160	963
161	298
161	641
161	943
161	989
162	71
162	863
162	885
162	921
163	680
163	927
163	929
163	979
164	734
164	784
164	788
164	874
165	832
165	894
165	915
165	975
166	542
166	587
166	890
166	988
167	764
167	773
167	925
167	964
168	699
168	837
168	838
168	933
169	784
169	853
169	886
169	927
170	44
170	713
170	738
170	933
171	243
171	878
171	885
171	941
172	71
172	798
172	987
172	998
173	614
173	897
173	922
173	985
174	295
174	536
174	778
174	805
175	611
175	724
175	888
175	910
176	144
176	389
176	985
176	996
177	739
177	872
177	903
177	966
178	427
178	806
178	910
178	923
179	782
179	818
179	889
179	972
180	221
180	742
180	932
180	983
181	482
181	789
181	975
181	979
182	261
182	671
182	816
182	932
183	515
183	552
183	971
183	998
184	597
184	759
184	810
184	996
185	495
185	740
185	762
185	978
186	467
186	917
186	976
186	978
187	632
187	861
187	906
187	985
188	591
188	624
188	898
188	989
189	820
189	869
189	904
189	951
190	858
190	956
190	963
190	967
191	63
191	192
191	683
191	743
192	191
192	590
192	872
192	922
193	387
193	816
193	972
193	993
194	669
194	740
194	956
194	967
195	38
195	46
195	945
195	953
196	87
196	532
196	916
196	980
197	490
197	516
197	915
197	999
198	142
198	968
198	982
198	984
199	314
199	354
199	960
199	969
200	907
200	935
200	955
200	996
201	350
201	554
201	751
201	834
202	248
202	479
202	896
202	983
203	592
203	647
203	925
203	964
204	25
204	494
204	900
204	922
205	213
205	819
205	846
205	979
206	814
206	919
206	980
206	994
207	754
207	818
207	898
207	976
208	286
208	513
208	914
208	963
209	830
209	855
209	951
209	991
210	658
210	673
210	835
210	940
211	790
211	799
211	939
211	972
212	564
212	753
212	855
212	991
213	205
213	446
213	597
213	853
214	715
214	852
214	924
214	989
215	72
215	545
215	599
215	870
216	153
216	355
216	783
216	878
217	768
217	845
217	884
217	922
218	610
218	699
218	794
218	832
219	738
219	746
219	832
219	894
220	270
220	407
220	672
220	758
221	180
221	479
221	869
221	957
222	587
222	752
222	908
222	983
223	82
223	340
223	567
223	807
224	253
224	517
224	727
224	970
225	908
225	944
225	977
225	982
226	555
226	606
226	861
226	924
227	871
227	974
227	975
227	979
228	539
228	879
228	945
228	953
229	618
229	862
229	955
229	996
230	936
230	937
230	986
230	997
231	379
231	572
231	632
231	906
232	453
232	672
232	818
232	976
233	792
233	828
233	940
233	947
234	831
234	850
234	943
234	962
235	831
235	937
235	961
235	975
236	691
236	729
236	893
236	980
237	385
237	694
237	918
237	942
238	766
238	951
238	983
238	988
239	866
239	911
239	915
239	999
240	648
240	905
240	936
240	995
241	588
241	897
241	981
241	996
242	366
242	825
242	923
242	999
243	55
243	150
243	171
243	966
244	753
244	912
244	925
244	967
245	925
245	932
245	972
245	992
246	451
246	524
246	683
246	845
247	300
247	980
247	990
247	994
248	202
248	948
248	983
248	991
249	630
249	817
249	917
249	977
249	1000
250	405
250	934
250	980
250	990
250	998
251	360
251	438
251	950
251	986
251	997
252	280
252	428
252	898
252	924
252	989
253	224
253	385
253	565
253	935
253	973
254	418
254	427
254	806
254	888
254	995
255	25
255	712
255	845
255	966
255	968
256	792
256	871
256	913
256	987
256	998
257	302
257	908
257	986
257	995
257	997
258	128
258	674
258	833
258	972
258	993
259	114
259	575
259	864
259	910
259	996
260	287
260	733
260	736
260	842
260	996
261	182
261	273
261	625
261	760
261	940
262	640
262	684
262	786
262	880
262	931
263	149
263	637
263	639
263	805
263	995
264	121
264	620
264	710
264	802
264	994
265	352
265	644
265	725
265	765
265	988
266	159
266	679
266	701
266	702
266	823
267	424
267	638
267	755
267	772
267	867
268	732
268	764
268	783
268	792
268	998
269	678
269	833
269	928
269	938
269	1000
270	220
270	492
270	968
270	982
270	984
271	602
271	661
271	800
271	880
271	958
272	79
272	121
272	736
272	862
272	985
273	30
273	47
273	261
273	760
273	828
274	2
274	869
274	896
274	983
274	988
275	454
275	465
275	919
275	940
275	947
276	717
276	982
276	984
276	991
276	1000
277	76
277	610
277	952
277	972
277	992
278	665
278	730
278	864
278	873
278	985
279	611
279	639
279	653
279	835
279	910
280	252
280	520
280	551
280	591
280	924
281	288
281	748
281	838
281	839
281	967
282	732
282	936
282	941
282	971
282	987
283	595
283	741
283	829
283	983
283	988
284	4
284	131
284	812
284	837
284	969
285	593
285	803
285	943
285	965
285	989
286	39
286	208
286	902
286	929
286	930
287	260
287	646
287	836
287	838
287	973
288	281
288	785
288	851
288	943
288	967
289	643
289	686
289	712
289	872
289	966
290	683
290	769
290	876
290	903
290	943
291	585
291	762
291	946
291	959
291	976
292	968
292	977
292	982
292	984
292	1000
293	336
293	908
293	986
293	995
293	997
294	326
294	353
294	496
294	866
294	933
295	174
295	694
295	735
295	841
295	895
296	35
296	406
296	918
296	976
296	978
297	82
297	381
297	590
297	875
297	963
298	161
298	573
298	898
298	965
298	989
299	928
299	977
299	982
299	995
299	1000
300	247
300	313
300	794
300	825
300	866
301	523
301	863
301	897
301	935
301	973
302	257
302	473
302	927
302	974
302	979
303	896
303	904
303	988
303	991
303	999
304	342
304	726
304	841
304	959
304	993
305	736
305	935
305	976
305	985
305	996
306	730
306	970
306	981
306	982
306	985
307	113
307	359
307	813
307	916
307	990
308	6
308	448
308	583
308	638
308	901
309	370
309	875
309	914
309	949
309	963
310	735
310	782
310	918
310	959
310	984
311	318
311	418
311	835
311	888
311	910
312	633
312	764
312	902
312	958
312	963
313	91
313	300
313	791
313	915
313	957
314	199
314	848
314	938
314	977
314	1000
315	131
315	646
315	894
315	960
315	999
316	107
316	686
316	787
316	966
316	989
317	650
317	899
317	971
317	987
317	998
318	311
318	889
318	959
318	976
318	978
319	768
319	825
319	894
319	915
319	923
320	394
320	817
320	959
320	976
320	978
321	636
321	707
321	972
321	992
321	993
322	627
322	671
322	939
322	992
322	993
323	106
323	411
323	727
323	973
323	985
324	646
324	961
324	974
324	975
324	979
325	544
325	600
325	635
325	928
325	940
326	294
326	952
326	972
326	992
326	993
327	353
327	718
327	727
327	935
327	981
328	546
328	596
328	658
328	828
328	940
329	7
329	921
329	941
329	971
329	987
330	450
330	653
330	702
330	842
330	916
331	721
331	898
331	924
331	965
331	992
332	88
332	573
332	818
332	970
332	996
333	851
333	898
333	920
333	965
333	989
334	801
334	950
334	992
334	995
334	997
335	12
335	78
335	616
335	761
335	928
336	293
336	939
336	972
336	992
336	993
337	419
337	466
337	862
337	907
337	935
338	400
338	621
338	797
338	925
338	994
339	367
339	533
339	622
339	975
339	979
340	70
340	223
340	464
340	920
340	949
341	473
341	909
341	927
341	974
341	975
342	304
342	446
342	531
342	536
342	774
343	419
343	420
343	894
343	983
343	991
344	68
344	656
344	820
344	988
344	991
345	383
345	579
345	794
345	894
345	915
346	661
346	800
346	869
346	914
346	958
347	34
347	604
347	785
347	957
347	958
348	52
348	409
348	650
348	980
348	994
349	803
349	850
349	943
349	947
349	989
350	201
350	498
350	601
350	901
350	953
351	155
351	850
351	859
351	973
351	996
352	265
352	814
352	890
352	988
352	991
353	294
353	327
353	791
353	894
353	999
354	199
354	435
354	931
354	960
354	969
355	216
355	392
355	833
355	905
355	993
356	892
356	935
356	980
356	981
356	985
357	54
357	692
357	693
357	888
357	910
358	494
358	544
358	658
358	673
358	947
359	307
359	731
359	849
359	860
359	990
360	251
360	765
360	862
360	935
360	973
361	15
361	443
361	455
361	721
361	990
362	60
362	523
362	706
362	844
362	906
363	531
363	597
363	669
363	719
363	978
364	49
364	421
364	481
364	830
364	994
365	140
365	453
365	753
365	967
365	972
366	242
366	866
366	969
366	991
366	999
367	339
367	412
367	846
367	878
367	975
368	19
368	423
368	817
368	983
368	991
369	614
369	907
369	935
369	970
369	985
370	62
370	309
370	810
370	935
370	970
371	437
371	800
371	902
371	958
371	963
372	448
372	617
372	877
372	964
372	980
373	558
373	917
373	944
373	982
373	1000
374	871
374	885
374	971
374	995
374	998
375	447
375	768
375	796
375	872
375	876
376	864
376	896
376	983
376	988
376	991
377	801
377	937
377	986
377	992
377	995
378	675
378	755
378	773
378	953
378	999
379	231
379	868
379	986
379	995
379	997
380	578
380	768
380	791
380	794
380	969
381	297
381	816
381	952
381	972
381	992
382	62
382	539
382	605
382	981
382	996
383	345
383	704
383	938
383	977
383	984
384	534
384	902
384	949
384	963
384	993
385	237
385	253
385	694
385	740
385	756
386	632
386	714
386	861
386	879
386	906
387	193
387	905
387	992
387	993
387	999
388	868
388	899
388	908
388	950
388	986
389	176
389	466
389	488
389	907
389	973
390	6
390	13
390	104
390	647
390	675
391	90
391	872
391	889
391	976
391	978
392	355
392	793
392	952
392	992
392	993
393	589
393	837
393	915
393	969
393	999
394	320
394	458
394	660
394	795
394	982
395	618
395	682
395	800
395	958
395	986
396	544
396	625
396	673
396	682
396	940
397	755
397	807
397	877
397	953
397	964
398	889
398	939
398	952
398	992
398	993
399	615
399	617
399	986
399	995
399	997
400	338
400	527
400	663
400	731
400	994
401	578
401	865
401	883
401	923
401	933
402	794
402	938
402	944
402	984
402	1000
403	123
403	881
403	941
403	971
403	998
404	449
404	820
404	948
404	983
404	991
405	250
405	766
405	919
405	990
405	994
406	296
406	477
406	817
406	931
406	938
407	220
407	520
407	661
407	735
407	959
407	976
408	24
408	150
408	645
408	796
408	877
408	966
409	348
409	545
409	574
409	842
409	970
409	990
410	110
410	759
410	838
410	970
410	982
410	996
411	323
411	767
411	908
411	937
411	995
411	997
412	367
412	446
412	586
412	929
412	974
412	975
413	685
413	725
413	839
413	873
413	912
413	956
414	839
414	858
414	873
414	911
414	960
414	967
415	554
415	669
415	753
415	816
415	851
415	858
416	18
416	38
416	562
416	878
416	953
416	964
417	548
417	857
417	887
417	914
417	957
417	963
418	254
418	311
418	743
418	806
418	890
418	910
419	337
419	343
419	855
419	948
419	983
419	991
420	343
420	558
420	644
420	983
420	991
420	995
421	364
421	781
421	916
421	919
421	934
421	980
422	722
422	938
422	967
422	982
422	984
422	1000
423	131
423	368
423	725
423	777
423	951
423	988
424	267
424	738
424	834
424	901
424	925
424	953
425	442
425	712
425	787
425	843
425	891
425	922
426	96
426	505
426	754
426	818
426	869
426	880
427	178
427	254
427	514
427	835
427	888
427	913
428	252
428	489
428	737
428	776
428	971
428	998
429	491
429	719
429	758
429	830
429	942
429	978
430	800
430	842
430	865
430	913
430	926
430	958
431	444
431	769
431	787
431	832
431	891
431	966
432	539
432	592
432	773
432	891
432	953
432	964
433	595
433	648
433	666
433	679
433	904
433	988
434	157
434	924
434	943
434	962
434	989
434	996
435	354
435	571
435	837
435	923
435	947
435	999
436	781
436	799
436	855
436	890
436	951
436	991
437	371
437	464
437	874
437	875
437	949
437	962
438	251
438	747
438	888
438	950
438	986
438	997
439	839
439	863
439	911
439	912
439	956
439	967
440	657
440	793
440	883
440	960
440	961
440	999
441	480
441	577
441	733
441	859
441	948
441	981
442	425
442	708
442	818
442	841
442	880
442	918
443	361
443	691
443	842
443	850
443	860
443	990
444	431
444	712
444	845
444	876
444	891
444	906
445	80
445	783
445	827
445	871
445	878
445	987
446	213
446	342
446	412
446	809
446	929
446	974
447	42
447	375
447	491
447	758
447	880
447	931
448	308
448	372
448	478
448	834
448	867
448	953
449	52
449	404
449	599
449	842
449	980
449	994
450	330
450	599
450	629
450	797
450	931
450	994
451	246
451	725
451	752
451	890
451	948
451	983
452	849
452	878
452	919
452	974
452	980
452	994
453	232
453	365
453	533
453	798
453	873
453	911
454	45
454	275
454	508
454	561
454	940
454	947
455	361
455	688
455	701
455	705
455	842
455	919
456	495
456	507
456	565
456	663
456	918
456	978
457	848
457	914
457	928
457	944
457	982
457	1000
458	394
458	460
458	486
458	521
458	698
458	938
459	95
459	160
459	734
459	865
459	954
459	957
460	458
460	630
460	851
460	917
460	977
460	1000
461	802
461	853
461	929
461	950
461	974
461	975
462	738
462	793
462	794
462	933
462	969
462	981
463	785
463	836
463	858
463	873
463	911
463	956
464	40
464	340
464	437
464	484
464	797
464	963
465	58
465	275
465	502
465	600
465	625
465	947
466	79
466	337
466	389
466	955
466	970
466	980
467	85
467	186
467	543
467	728
467	889
467	893
468	728
468	743
468	875
468	926
468	949
468	964
469	567
469	683
469	796
469	845
469	903
469	922
470	578
470	733
470	813
470	838
470	907
470	973
471	613
471	853
471	961
471	974
471	975
471	991
472	1
472	626
472	797
472	919
472	934
472	994
473	302
473	341
473	683
473	789
473	802
473	961
474	866
474	870
474	886
474	927
474	974
474	979
475	664
475	857
475	876
475	884
475	954
475	957
476	528
476	574
476	583
476	770
476	892
476	925
477	53
477	406
477	672
477	889
477	972
477	978
478	448
478	599
478	626
478	771
478	860
478	990
479	202
479	221
479	564
479	904
479	953
479	988
480	441
480	765
480	789
480	836
480	892
480	907
481	364
481	532
481	814
481	980
481	981
481	990
482	144
482	181
482	759
482	935
482	970
482	981
483	644
483	741
483	747
483	752
483	811
483	988
484	39
484	464
484	618
484	661
484	664
484	852
485	687
485	775
485	932
485	972
485	992
485	993
486	458
486	499
486	938
486	968
486	977
486	984
487	515
487	669
487	763
487	858
487	873
487	956
488	389
488	510
488	537
488	605
488	981
488	996
489	428
489	501
489	732
489	863
489	971
489	998
490	197
490	782
490	815
490	853
490	960
490	999
491	429
491	447
491	931
491	934
491	959
491	976
492	270
492	571
492	607
492	722
492	944
492	984
493	38
493	675
493	755
493	867
493	945
493	952
494	204
494	358
494	787
494	843
494	891
494	966
495	185
495	456
495	889
495	941
495	942
495	978
496	294
496	699
496	969
496	986
496	994
496	999
497	661
497	662
497	874
497	875
497	949
497	958
498	98
498	350
498	901
498	917
498	945
498	953
499	486
499	874
499	882
499	914
499	926
499	958
500	881
500	895
500	950
500	986
500	995
500	997
501	10
501	489
501	695
501	756
501	782
501	893
502	103
502	465
502	546
502	828
502	941
502	947
503	118
503	847
503	920
503	924
503	962
503	996
504	130
504	930
504	939
504	952
504	972
504	992
505	139
505	426
505	535
505	976
505	978
505	999
506	539
506	711
506	749
506	822
506	834
506	945
507	96
507	456
507	889
507	942
507	946
507	973
508	454
508	665
508	907
508	970
508	973
508	985
509	61
509	540
509	784
509	795
509	927
509	974
510	488
510	666
510	715
510	847
510	943
510	989
511	539
511	541
511	746
511	755
511	901
511	978
512	609
512	676
512	685
512	902
512	958
512	964
513	208
513	533
513	748
513	763
513	956
513	967
514	427
514	603
514	724
514	730
514	806
514	910
515	183
515	487
515	589
515	885
515	921
515	987
516	197
516	667
516	757
516	956
516	969
516	999
517	28
517	224
517	670
517	897
517	935
517	996
518	600
518	760
518	828
518	844
518	940
518	947
519	666
519	667
519	842
519	850
519	962
519	989
520	29
520	280
520	407
520	531
520	762
520	946
521	458
521	932
521	939
521	952
521	972
521	992
522	936
522	937
522	942
522	986
522	995
522	997
523	301
523	362
523	810
523	836
523	981
523	996
524	246
524	645
524	768
524	770
524	796
524	876
525	890
525	896
525	897
525	948
525	951
525	983
526	538
526	738
526	757
526	866
526	923
526	933
526	999
527	43
527	400
527	575
527	710
527	814
527	821
527	919
528	158
528	476
528	702
528	749
528	770
528	834
528	941
529	764
529	799
529	863
529	921
529	984
529	987
529	998
530	578
530	622
530	699
530	744
530	825
530	960
530	999
531	120
531	342
531	363
531	520
531	695
531	754
531	763
532	196
532	481
532	574
532	688
532	976
532	980
532	990
533	339
533	453
533	513
533	727
533	911
533	912
533	967
534	106
534	384
534	676
534	682
534	700
534	807
534	926
535	505
535	778
535	818
535	881
535	889
535	946
535	976
536	53
536	174
536	342
536	642
536	663
536	695
536	926
537	488
537	705
537	718
537	945
537	970
537	981
537	985
538	19
538	526
538	890
538	951
538	983
538	988
538	991
539	228
539	382
539	432
539	506
539	511
539	647
539	877
540	94
540	509
540	784
540	831
540	918
540	974
540	975
541	6
541	51
541	511
541	696
541	822
541	867
541	877
542	166
542	595
542	752
542	804
542	869
542	870
542	991
543	467
543	688
543	719
543	740
543	756
543	889
543	931
544	325
544	358
544	396
544	600
544	635
544	828
544	947
545	215
545	409
545	797
545	919
545	951
545	980
545	994
546	87
546	328
546	502
546	635
546	940
546	958
546	968
547	726
547	774
547	786
547	889
547	954
547	959
547	978
548	417
548	650
548	878
548	921
548	971
548	987
548	998
549	601
549	672
549	740
549	880
549	893
549	942
549	983
550	805
550	817
550	887
550	895
550	936
550	986
550	995
551	280
551	587
551	847
551	898
551	920
551	943
551	989
552	183
552	555
552	827
552	840
552	863
552	971
552	987
553	711
553	721
553	920
553	924
553	965
553	982
553	989
554	201
554	415
554	785
554	851
554	873
554	911
554	967
555	226
555	552
555	596
555	651
555	861
555	879
555	906
556	569
556	602
556	739
556	887
556	913
556	930
556	957
557	652
557	790
557	905
557	939
557	952
557	972
557	983
558	373
558	420
558	679
558	896
558	983
558	988
558	991
559	737
559	830
559	908
559	937
559	986
559	995
559	997
560	584
560	783
560	799
560	839
560	863
560	941
560	998
561	30
561	454
561	635
561	658
561	938
561	940
561	947
562	148
562	416
562	901
562	925
562	953
562	964
562	982
563	636
563	654
563	826
563	961
563	974
563	975
563	979
564	212
564	479
564	811
564	948
564	951
564	967
564	983
565	253
565	456
565	690
565	955
565	981
565	996
565	999
566	697
566	717
566	944
566	951
566	968
566	984
566	1000
567	223
567	469
567	779
567	812
567	822
567	857
567	884
568	147
568	606
568	632
568	706
568	710
568	714
568	879
569	145
569	556
569	837
569	933
569	960
569	985
569	999
570	610
570	644
570	932
570	939
570	972
570	992
570	993
571	435
571	492
571	837
571	883
571	960
571	969
571	999
572	231
572	596
572	651
572	693
572	844
572	861
572	879
573	20
573	298
573	332
573	700
573	981
573	985
573	996
574	409
574	476
574	532
574	745
574	849
574	865
574	980
575	259
575	527
575	781
575	897
575	907
575	981
575	985
576	600
576	737
576	799
576	878
576	971
576	987
576	998
577	441
577	707
577	759
577	862
577	864
577	968
577	996
578	380
578	401
578	470
578	530
578	744
578	804
578	999
579	345
579	804
579	837
579	923
579	960
579	961
579	999
580	839
580	858
580	859
580	911
580	912
580	956
580	967
581	83
581	670
581	691
581	710
581	933
581	980
581	990
582	99
582	138
582	631
582	716
582	721
582	943
582	989
583	308
583	476
583	675
583	751
583	773
583	945
583	996
584	560
584	589
584	714
584	792
584	840
584	987
584	998
585	291
585	595
585	655
585	811
585	890
585	988
585	991
586	412
586	605
586	759
586	892
586	903
586	981
586	996
587	166
587	222
587	551
587	656
587	869
587	896
587	988
588	126
588	241
588	671
588	701
588	860
588	934
588	990
589	66
589	393
589	515
589	584
589	878
589	971
589	987
590	192
590	297
590	685
590	734
590	779
590	958
590	963
591	188
591	280
591	737
591	898
591	962
591	965
591	989
592	203
592	432
592	746
592	882
592	901
592	930
592	945
593	285
593	666
593	803
593	832
593	920
593	962
593	965
594	624
594	678
594	900
594	920
594	962
594	965
594	989
595	283
595	433
595	542
595	585
595	709
595	741
595	991
596	328
596	555
596	572
596	662
596	706
596	861
596	906
597	35
597	184
597	213
597	363
597	756
597	931
597	976
598	599
598	691
598	907
598	916
598	934
598	980
598	994
599	124
599	215
599	449
599	450
599	478
599	598
599	934
600	103
600	325
600	465
600	518
600	544
600	576
600	608
600	940
601	350
601	549
601	642
601	754
601	817
601	880
601	905
601	942
602	271
602	556
602	926
602	930
602	954
602	957
602	963
602	978
603	514
603	611
603	673
603	693
603	724
603	806
603	888
603	910
604	347
604	788
604	796
604	800
604	812
604	875
604	882
604	887
605	73
605	382
605	488
605	586
605	820
605	869
605	897
605	996
606	226
606	568
606	651
606	706
606	844
606	861
606	879
606	939
607	492
607	701
607	772
607	857
607	944
607	968
607	984
607	1000
608	600
608	820
608	869
608	904
608	948
608	951
608	988
608	991
609	512
609	807
609	865
609	882
609	913
609	956
609	963
609	977
610	218
610	277
610	570
610	878
610	939
610	952
610	972
610	993
611	175
611	279
611	603
611	653
611	736
611	816
611	888
611	910
612	615
612	767
612	809
612	830
612	899
612	950
612	995
612	997
613	52
613	471
613	819
613	870
613	886
613	909
613	975
613	979
614	173
614	369
614	634
614	718
614	763
614	781
614	970
614	973
615	399
615	612
615	827
615	895
615	964
615	986
615	995
615	997
616	335
616	772
616	848
616	917
616	977
616	979
616	982
616	1000
617	372
617	399
617	746
617	834
617	867
617	877
617	945
617	964
618	229
618	395
618	484
618	728
618	779
618	872
618	926
618	954
619	143
619	775
619	816
619	833
619	873
619	939
619	972
619	993
620	49
620	264
620	677
620	702
620	821
620	907
620	919
620	934
621	76
621	338
621	703
621	814
621	821
621	934
621	952
621	994
622	339
622	530
622	846
622	946
622	961
622	974
622	975
622	979
623	748
623	851
623	911
623	912
623	944
623	956
623	967
623	997
624	118
624	188
624	594
624	631
624	659
624	716
624	920
624	989
625	4
625	47
625	261
625	396
625	465
625	828
625	940
625	947
626	135
626	472
626	478
626	729
626	860
626	980
626	990
626	996
627	10
627	322
627	708
627	774
627	946
627	959
627	968
627	976
628	54
628	653
628	693
628	694
628	806
628	835
628	910
628	990
629	450
629	703
629	753
629	821
629	916
629	919
629	931
629	990
630	249
630	460
630	704
630	896
630	968
630	982
630	984
630	1000
631	582
631	624
631	677
631	847
631	962
631	965
631	989
631	998
632	187
632	231
632	386
632	568
632	706
632	714
632	906
632	973
633	39
633	312
633	697
633	779
633	812
633	887
633	930
633	958
634	614
634	840
634	871
634	878
634	881
634	941
634	971
634	998
635	325
635	544
635	546
635	561
635	760
635	828
635	849
635	947
636	68
636	321
636	563
636	674
636	762
636	905
636	932
636	993
637	263
637	723
637	747
637	868
637	899
637	950
637	975
637	997
638	267
638	308
638	773
638	877
638	902
638	945
638	964
638	997
639	263
639	279
639	805
639	895
639	899
639	936
639	995
639	997
640	262
640	730
640	859
640	897
640	935
640	985
640	989
640	996
641	161
641	734
641	812
641	859
641	865
641	913
641	926
641	957
642	536
642	601
642	719
642	740
642	762
642	918
642	946
642	966
643	107
643	289
643	675
643	872
643	903
643	922
643	966
643	976
644	265
644	420
644	483
644	570
644	742
644	948
644	951
644	987
645	408
645	524
645	768
645	876
645	891
645	922
645	966
645	995
646	73
646	287
646	315
646	324
646	733
646	765
646	955
646	981
647	203
647	390
647	539
647	755
647	775
647	834
647	862
647	953
648	240
648	433
648	747
648	836
648	950
648	986
648	995
648	997
649	667
649	803
649	850
649	920
649	924
649	961
649	962
649	965
650	92
650	317
650	348
650	548
650	776
650	921
650	941
650	998
651	555
651	572
651	606
651	714
651	735
651	844
651	861
651	879
652	557
652	790
652	909
652	932
652	952
652	964
652	992
652	993
653	279
653	330
653	611
653	628
653	693
653	724
653	835
653	888
653	910
654	31
654	563
654	789
654	802
654	808
654	929
654	961
654	974
654	994
655	585
655	785
655	810
655	839
655	851
655	858
655	911
655	912
655	956
656	344
656	587
656	813
656	869
656	881
656	948
656	983
656	988
656	991
657	44
657	440
657	744
657	832
657	883
657	915
657	920
657	933
657	969
658	61
658	210
658	328
658	358
658	561
658	760
658	835
658	940
658	947
659	624
659	772
659	854
